ID,Type,Price,Quantity,Timestamp
3292,V,60.22,560,2026-06-23 23:22:32
3293,C,64.75,70,2026-06-23 23:22:33
3294,C,50.91,400,2026-06-23 23:22:38
3295,C,98.3,860,2026-06-23 23:22:40
3296,V,14.07,690,2026-06-23 23:22:42
3297,V,58.61,950,2026-06-23 23:22:43
3298,C,54.75,650,2026-06-23 23:22:48
3299,V,37.45,150,2026-06-23 23:22:53
3300,V,69.01,180,2026-06-23 23:22:57
3301,V,15.68,250,2026-06-23 23:23:01
3302,C,64.36,730,2026-06-23 23:23:04
3303,C,95.39,80,2026-06-23 23:23:07
3304,C,33.41,170,2026-06-23 23:23:11
3305,C,84.78,280,2026-06-23 23:23:14
3306,V,84.48,940,2026-06-23 23:23:17
3307,V,57.38,270,2026-06-23 23:23:21
3308,V,17.94,610,2026-06-23 23:23:22
3309,C,12.13,290,2026-06-23 23:23:26
3310,C,48.28,80,2026-06-23 23:23:29
3311,V,34.36,860,2026-06-23 23:23:32
3312,V,10.81,580,2026-06-23 23:23:34
3313,C,19.74,340,2026-06-23 23:23:39
3314,V,63.25,880,2026-06-23 23:23:41
3315,V,77.67,890,2026-06-23 23:23:45
3316,C,51.71,690,2026-06-23 23:23:50
3317,V,33.18,850,2026-06-23 23:23:55
3318,C,35.43,1000,2026-06-23 23:23:57
3319,C,10.72,910,2026-06-23 23:24:00
3320,C,47.01,640,2026-06-23 23:24:01
3321,V,24.16,350,2026-06-23 23:24:06
3322,V,11.03,300,2026-06-23 23:24:07
3323,V,51.15,910,2026-06-23 23:24:12
3324,C,53.44,930,2026-06-23 23:24:15
3325,C,97.12,160,2026-06-23 23:24:18
3326,V,34.88,620,2026-06-23 23:24:22
3327,V,56.11,30,2026-06-23 23:24:25
3328,V,51.78,690,2026-06-23 23:24:26
3329,V,87.02,540,2026-06-23 23:24:30
3330,C,83.98,960,2026-06-23 23:24:32
3331,V,88.43,300,2026-06-23 23:24:35
3332,V,48.68,220,2026-06-23 23:24:36
3333,V,24.65,600,2026-06-23 23:24:40
3334,C,14.31,850,2026-06-23 23:24:44
3335,C,69.21,620,2026-06-23 23:24:46
3336,C,56.96,900,2026-06-23 23:24:51
3337,V,18.22,280,2026-06-23 23:24:56
3338,V,96.89,170,2026-06-23 23:24:58
3339,C,15.27,800,2026-06-23 23:25:03
3340,C,93.84,890,2026-06-23 23:25:05
3341,V,49.95,420,2026-06-23 23:25:09
3342,C,58.6,730,2026-06-23 23:25:11
3343,V,52.6,420,2026-06-23 23:25:14
3344,C,56.55,930,2026-06-23 23:25:19
3345,V,35.37,50,2026-06-23 23:25:23
3346,V,76.54,570,2026-06-23 23:25:25
3347,V,74.7,820,2026-06-23 23:25:30
3348,C,47.97,800,2026-06-23 23:25:31
3349,V,44.7,630,2026-06-23 23:25:36
3350,C,37.48,390,2026-06-23 23:25:41
3351,C,83.02,450,2026-06-23 23:25:45
3352,C,19.52,530,2026-06-23 23:25:47
3353,C,84.1,380,2026-06-23 23:25:52
3354,C,13.58,570,2026-06-23 23:25:55
3355,V,24.56,660,2026-06-23 23:25:59
3356,C,52.4,570,2026-06-23 23:26:02
3357,C,51.41,840,2026-06-23 23:26:03
3358,V,68.26,80,2026-06-23 23:26:05
3359,V,68.08,920,2026-06-23 23:26:10
3360,C,22.54,990,2026-06-23 23:26:13
3361,C,81.42,980,2026-06-23 23:26:18
3362,C,77.58,510,2026-06-23 23:26:23
3363,C,83.96,390,2026-06-23 23:26:27
3364,V,93.13,210,2026-06-23 23:26:29
3365,C,77.54,370,2026-06-23 23:26:34
3366,C,66.41,50,2026-06-23 23:26:37
3367,V,17.33,790,2026-06-23 23:26:41
3368,C,64.04,310,2026-06-23 23:26:42
3369,V,65.38,930,2026-06-23 23:26:44
3370,V,94.72,950,2026-06-23 23:26:45
3371,C,48.0,470,2026-06-23 23:26:50
3372,C,47.89,530,2026-06-23 23:26:51
3373,C,52.76,810,2026-06-23 23:26:53
3374,V,44.86,730,2026-06-23 23:26:54
3375,C,64.61,720,2026-06-23 23:26:59
3376,V,58.41,290,2026-06-23 23:27:03
3377,V,79.92,560,2026-06-23 23:27:05
3378,V,16.12,770,2026-06-23 23:27:09
3379,V,29.12,200,2026-06-23 23:27:14
3380,V,52.88,910,2026-06-23 23:27:15
3381,V,81.52,700,2026-06-23 23:27:18
3382,V,79.07,600,2026-06-23 23:27:22
3383,C,99.31,950,2026-06-23 23:27:27
3384,C,68.18,410,2026-06-23 23:27:31
3385,V,15.17,850,2026-06-23 23:27:35
3386,V,80.87,190,2026-06-23 23:27:39
3387,C,53.04,210,2026-06-23 23:27:41
3388,C,66.53,140,2026-06-23 23:27:46
3389,C,98.04,100,2026-06-23 23:27:51
3390,V,91.32,960,2026-06-23 23:27:56
3391,V,18.38,670,2026-06-23 23:27:59
3392,V,14.68,750,2026-06-23 23:28:01
3393,V,38.07,620,2026-06-23 23:28:04
3394,C,67.68,670,2026-06-23 23:28:09
3395,V,75.33,310,2026-06-23 23:28:12
3396,V,41.25,470,2026-06-23 23:28:13
3397,V,96.06,690,2026-06-23 23:28:15
3398,V,94.29,550,2026-06-23 23:28:18
3399,C,64.83,890,2026-06-23 23:28:21
3400,C,40.06,780,2026-06-23 23:28:26
3401,V,46.4,70,2026-06-23 23:28:30
3402,C,37.1,790,2026-06-23 23:28:32
3403,V,40.69,250,2026-06-23 23:28:37
3404,C,48.56,220,2026-06-23 23:28:42
3405,C,19.23,810,2026-06-23 23:28:46
3406,V,69.44,280,2026-06-23 23:28:48
3407,C,57.46,170,2026-06-23 23:28:52
3408,C,29.04,140,2026-06-23 23:28:53
3409,V,45.87,50,2026-06-23 23:28:56
3410,V,85.63,200,2026-06-23 23:29:01
3411,C,87.74,530,2026-06-23 23:29:04
3412,C,93.42,450,2026-06-23 23:29:06
3413,V,89.69,990,2026-06-23 23:29:10
3414,C,67.16,380,2026-06-23 23:29:12
3415,V,15.08,670,2026-06-23 23:29:15
3416,C,81.62,200,2026-06-23 23:29:16
3417,V,74.65,640,2026-06-23 23:29:19
3418,V,74.63,410,2026-06-23 23:29:21
3419,V,29.33,940,2026-06-23 23:29:26
3420,C,72.62,80,2026-06-23 23:29:30
3421,V,34.2,710,2026-06-23 23:29:35
3422,V,84.57,840,2026-06-23 23:29:39
3423,V,72.96,620,2026-06-23 23:29:41
3424,C,61.26,240,2026-06-23 23:29:46
3425,V,56.41,400,2026-06-23 23:29:50
3426,C,75.85,730,2026-06-23 23:29:54
3427,V,65.41,700,2026-06-23 23:29:55
3428,C,90.72,680,2026-06-23 23:29:57
3429,V,56.74,850,2026-06-23 23:30:00
3430,V,48.94,370,2026-06-23 23:30:03
3431,C,61.75,920,2026-06-23 23:30:04
3432,C,47.7,550,2026-06-23 23:30:08
3433,C,40.38,300,2026-06-23 23:30:11
3434,V,29.51,430,2026-06-23 23:30:13
3435,C,43.86,290,2026-06-23 23:30:14
3436,C,57.86,310,2026-06-23 23:30:19
3437,V,61.15,280,2026-06-23 23:30:21
3438,C,15.16,960,2026-06-23 23:30:26
3439,V,40.11,560,2026-06-23 23:30:31
3440,C,98.26,600,2026-06-23 23:30:34
3441,V,99.11,440,2026-06-23 23:30:39
3442,V,68.64,380,2026-06-23 23:30:43
3443,V,72.28,160,2026-06-23 23:30:44
3444,V,55.59,250,2026-06-23 23:30:49
3445,V,71.89,720,2026-06-23 23:30:54
3446,V,72.91,650,2026-06-23 23:30:59
3447,C,19.59,780,2026-06-23 23:31:01
3448,C,47.09,530,2026-06-23 23:31:02
3449,C,47.85,930,2026-06-23 23:31:03
3450,C,26.42,750,2026-06-23 23:31:08
3451,C,92.67,20,2026-06-23 23:31:09
3452,V,99.27,10,2026-06-23 23:31:13
3453,C,25.63,830,2026-06-23 23:31:17
3454,V,14.22,640,2026-06-23 23:31:19
3455,V,70.78,280,2026-06-23 23:31:20
3456,V,23.03,130,2026-06-23 23:31:22
3457,C,36.55,860,2026-06-23 23:31:23
3458,C,35.93,100,2026-06-23 23:31:25
3459,V,96.15,160,2026-06-23 23:31:26
3460,C,34.05,230,2026-06-23 23:31:31
3461,C,68.2,720,2026-06-23 23:31:36
3462,V,54.14,840,2026-06-23 23:31:38
3463,V,11.98,630,2026-06-23 23:31:40
3464,C,72.55,120,2026-06-23 23:31:45
3465,V,61.32,100,2026-06-23 23:31:50
3466,V,46.43,780,2026-06-23 23:31:55
3467,C,17.11,20,2026-06-23 23:31:59
3468,C,15.42,470,2026-06-23 23:32:03
3469,V,51.72,860,2026-06-23 23:32:05
3470,V,54.99,870,2026-06-23 23:32:08
3471,V,35.9,620,2026-06-23 23:32:12
3472,C,87.0,370,2026-06-23 23:32:16
3473,V,44.56,40,2026-06-23 23:32:20
3474,C,97.65,180,2026-06-23 23:32:24
3475,V,85.95,810,2026-06-23 23:32:26
3476,V,22.9,280,2026-06-23 23:32:29
3477,V,64.49,870,2026-06-23 23:32:34
3478,C,83.74,220,2026-06-23 23:32:36
3479,C,62.89,360,2026-06-23 23:32:41
3480,V,18.75,830,2026-06-23 23:32:44
3481,C,99.65,380,2026-06-23 23:32:47
3482,V,40.75,100,2026-06-23 23:32:50
3483,C,65.67,670,2026-06-23 23:32:51
3484,V,24.82,30,2026-06-23 23:32:54
3485,V,38.62,880,2026-06-23 23:32:59
3486,C,56.91,20,2026-06-23 23:33:04
3487,V,27.26,450,2026-06-23 23:33:08
3488,C,69.24,670,2026-06-23 23:33:09
3489,V,20.45,610,2026-06-23 23:33:10
3490,C,83.22,370,2026-06-23 23:33:11
3491,V,97.54,420,2026-06-23 23:33:15
3492,C,78.65,740,2026-06-23 23:33:16
3493,C,85.07,460,2026-06-23 23:33:18
3494,C,99.07,990,2026-06-23 23:33:20
3495,C,97.63,450,2026-06-23 23:33:23
3496,V,21.85,530,2026-06-23 23:33:27
3497,V,24.12,890,2026-06-23 23:33:31
3498,V,31.93,160,2026-06-23 23:33:35
3499,C,63.88,770,2026-06-23 23:33:37
3500,C,89.23,810,2026-06-23 23:33:39
3501,V,81.09,570,2026-06-23 23:33:40
3502,V,69.12,920,2026-06-23 23:33:42
3503,C,34.61,10,2026-06-23 23:33:47
3504,V,74.84,120,2026-06-23 23:33:51
3505,C,72.77,710,2026-06-23 23:33:56
3506,V,40.28,430,2026-06-23 23:33:58
3507,V,20.48,630,2026-06-23 23:34:02
3508,V,12.21,50,2026-06-23 23:34:05
3509,C,49.04,720,2026-06-23 23:34:10
3510,V,79.0,230,2026-06-23 23:34:14
3511,V,18.53,60,2026-06-23 23:34:18
3512,V,25.67,970,2026-06-23 23:34:22
3513,C,24.65,690,2026-06-23 23:34:24
3514,C,97.66,150,2026-06-23 23:34:27
3515,V,62.45,540,2026-06-23 23:34:28
3516,C,38.38,350,2026-06-23 23:34:30
3517,C,60.04,10,2026-06-23 23:34:34
3518,V,12.45,550,2026-06-23 23:34:38
3519,V,45.21,530,2026-06-23 23:34:39
3520,V,69.93,970,2026-06-23 23:34:41
3521,V,55.52,10,2026-06-23 23:34:46
3522,C,81.99,670,2026-06-23 23:34:51
3523,C,76.46,70,2026-06-23 23:34:54
3524,V,31.62,530,2026-06-23 23:34:56
3525,C,76.21,590,2026-06-23 23:35:00
3526,V,74.87,110,2026-06-23 23:35:05
3527,C,64.12,760,2026-06-23 23:35:07
3528,C,29.23,930,2026-06-23 23:35:09
3529,C,18.04,720,2026-06-23 23:35:13
3530,C,50.46,590,2026-06-23 23:35:18
3531,C,82.64,930,2026-06-23 23:35:20
3532,C,94.65,880,2026-06-23 23:35:24
3533,C,50.27,990,2026-06-23 23:35:26
3534,V,55.28,810,2026-06-23 23:35:27
3535,C,46.8,260,2026-06-23 23:35:31
3536,V,97.06,140,2026-06-23 23:35:32
3537,C,89.41,300,2026-06-23 23:35:37
3538,V,96.81,170,2026-06-23 23:35:42
3539,V,89.34,50,2026-06-23 23:35:46
3540,C,78.2,200,2026-06-23 23:35:50
3541,V,48.41,190,2026-06-23 23:35:51
3542,V,14.99,390,2026-06-23 23:35:53
3543,V,50.28,560,2026-06-23 23:35:57
3544,V,52.96,270,2026-06-23 23:36:00
3545,V,79.81,820,2026-06-23 23:36:04
3546,V,55.39,920,2026-06-23 23:36:09
3547,V,42.81,440,2026-06-23 23:36:14
3548,C,37.25,400,2026-06-23 23:36:18
3549,C,57.43,820,2026-06-23 23:36:23
3550,V,25.01,250,2026-06-23 23:36:24
3551,C,63.97,1000,2026-06-23 23:36:28
3552,V,30.78,220,2026-06-23 23:36:32
3553,V,30.4,130,2026-06-23 23:36:37
3554,V,36.39,60,2026-06-23 23:36:41
3555,C,12.14,500,2026-06-23 23:36:42
3556,V,29.75,540,2026-06-23 23:36:45
3557,C,21.25,280,2026-06-23 23:36:49
3558,C,77.9,250,2026-06-23 23:36:50
3559,C,91.36,390,2026-06-23 23:36:51
3560,C,21.54,880,2026-06-23 23:36:53
3561,V,28.98,110,2026-06-23 23:36:57
3562,C,36.64,650,2026-06-23 23:36:58
3563,C,90.43,780,2026-06-23 23:37:02
3564,C,39.81,790,2026-06-23 23:37:07
3565,V,61.08,280,2026-06-23 23:37:10
3566,V,60.75,380,2026-06-23 23:37:12
3567,C,32.37,340,2026-06-23 23:37:14
3568,C,29.0,410,2026-06-23 23:37:19
3569,C,51.22,340,2026-06-23 23:37:24
3570,C,85.81,470,2026-06-23 23:37:25
3571,V,65.65,390,2026-06-23 23:37:28
3572,C,85.19,150,2026-06-23 23:37:32
3573,V,68.68,840,2026-06-23 23:37:37
3574,C,12.45,620,2026-06-23 23:37:38
3575,C,28.06,850,2026-06-23 23:37:39
3576,C,31.56,970,2026-06-23 23:37:44
3577,V,82.35,490,2026-06-23 23:37:48
3578,V,45.9,100,2026-06-23 23:37:52
3579,V,90.02,80,2026-06-23 23:37:57
3580,C,87.26,60,2026-06-23 23:38:02
3581,V,55.44,170,2026-06-23 23:38:05
3582,C,81.07,910,2026-06-23 23:38:09
3583,V,89.75,470,2026-06-23 23:38:13
3584,C,12.43,730,2026-06-23 23:38:16
3585,C,82.17,910,2026-06-23 23:38:20
3586,V,10.34,930,2026-06-23 23:38:22
3587,C,25.75,500,2026-06-23 23:38:25
3588,V,46.77,950,2026-06-23 23:38:27
3589,C,14.07,450,2026-06-23 23:38:31
3590,C,43.52,390,2026-06-23 23:38:34
3591,V,84.23,70,2026-06-23 23:38:39
3592,C,48.48,800,2026-06-23 23:38:43
3593,C,79.53,10,2026-06-23 23:38:46
3594,C,70.37,670,2026-06-23 23:38:47
3595,C,19.27,990,2026-06-23 23:38:48
3596,C,23.83,770,2026-06-23 23:38:49
3597,C,97.19,920,2026-06-23 23:38:54
3598,C,29.45,490,2026-06-23 23:38:55
3599,V,59.29,460,2026-06-23 23:38:58
3600,C,85.82,880,2026-06-23 23:39:02
3601,V,27.64,650,2026-06-23 23:39:05
3602,V,66.69,560,2026-06-23 23:39:09
3603,V,37.6,360,2026-06-23 23:39:12
3604,C,26.21,240,2026-06-23 23:39:13
3605,C,89.05,420,2026-06-23 23:39:15
3606,V,33.31,210,2026-06-23 23:39:16
3607,V,22.32,980,2026-06-23 23:39:20
3608,V,91.59,780,2026-06-23 23:39:21
3609,V,42.24,940,2026-06-23 23:39:24
3610,C,95.81,430,2026-06-23 23:39:28
3611,C,42.96,130,2026-06-23 23:39:32
3612,C,31.2,950,2026-06-23 23:39:35
3613,C,17.56,260,2026-06-23 23:39:36
3614,V,68.78,780,2026-06-23 23:39:38
3615,V,50.92,200,2026-06-23 23:39:40
3616,V,87.95,560,2026-06-23 23:39:45
3617,V,52.93,290,2026-06-23 23:39:48
3618,C,66.53,530,2026-06-23 23:39:49
3619,C,69.56,160,2026-06-23 23:39:51
3620,V,71.43,940,2026-06-23 23:39:52
3621,C,96.73,930,2026-06-23 23:39:57
3622,C,72.14,330,2026-06-23 23:39:58
3623,C,72.7,1000,2026-06-23 23:39:59
3624,C,33.92,780,2026-06-23 23:40:00
3625,V,18.59,800,2026-06-23 23:40:04
3626,C,95.62,280,2026-06-23 23:40:07
3627,V,57.85,590,2026-06-23 23:40:09
3628,C,71.85,30,2026-06-23 23:40:11
3629,V,26.89,690,2026-06-23 23:40:13
3630,C,66.55,10,2026-06-23 23:40:14
3631,V,76.5,550,2026-06-23 23:40:15
3632,V,80.14,80,2026-06-23 23:40:19
3633,C,27.48,910,2026-06-23 23:40:22
3634,V,37.51,910,2026-06-23 23:40:25
3635,V,28.88,20,2026-06-23 23:40:26
3636,V,45.14,410,2026-06-23 23:40:29
3637,C,39.16,370,2026-06-23 23:40:33
3638,V,62.32,720,2026-06-23 23:40:37
3639,C,16.33,660,2026-06-23 23:40:42
3640,C,66.71,450,2026-06-23 23:40:43
3641,V,81.06,150,2026-06-23 23:40:48
3642,C,57.38,540,2026-06-23 23:40:53
3643,V,37.69,490,2026-06-23 23:40:55
3644,C,40.17,530,2026-06-23 23:41:00
3645,C,97.64,230,2026-06-23 23:41:02
3646,V,47.03,520,2026-06-23 23:41:03
3647,C,82.96,480,2026-06-23 23:41:05
3648,V,48.58,700,2026-06-23 23:41:06
3649,C,37.48,790,2026-06-23 23:41:11
3650,V,18.95,990,2026-06-23 23:41:16
3651,C,45.18,610,2026-06-23 23:41:18
3652,V,13.89,610,2026-06-23 23:41:22
3653,C,28.96,350,2026-06-23 23:41:24
3654,C,28.45,370,2026-06-23 23:41:25
3655,C,54.39,140,2026-06-23 23:41:27
3656,V,14.19,870,2026-06-23 23:41:29
3657,C,42.15,980,2026-06-23 23:41:33
3658,V,59.5,430,2026-06-23 23:41:37
3659,V,80.4,140,2026-06-23 23:41:42
3660,C,21.6,150,2026-06-23 23:41:44
3661,C,66.79,820,2026-06-23 23:41:47
3662,V,79.64,700,2026-06-23 23:41:50
3663,C,25.8,380,2026-06-23 23:41:52
3664,C,13.42,240,2026-06-23 23:41:56
3665,C,74.89,470,2026-06-23 23:42:01
3666,V,88.99,390,2026-06-23 23:42:04
3667,C,87.38,970,2026-06-23 23:42:09
3668,C,68.62,930,2026-06-23 23:42:12
3669,V,78.05,690,2026-06-23 23:42:17
3670,C,37.42,100,2026-06-23 23:42:20
3671,C,49.57,370,2026-06-23 23:42:23
3672,V,61.94,380,2026-06-23 23:42:28
3673,C,12.06,260,2026-06-23 23:42:33
3674,C,43.65,910,2026-06-23 23:42:38
3675,C,52.2,790,2026-06-23 23:42:40
3676,V,24.31,190,2026-06-23 23:42:44
3677,C,91.45,920,2026-06-23 23:42:46
3678,C,90.14,280,2026-06-23 23:42:47
3679,V,21.42,420,2026-06-23 23:42:49
3680,C,32.53,310,2026-06-23 23:42:50
3681,C,73.05,830,2026-06-23 23:42:54
3682,V,32.93,50,2026-06-23 23:42:58
3683,V,73.17,30,2026-06-23 23:43:02
3684,V,33.06,970,2026-06-23 23:43:06
3685,C,59.92,370,2026-06-23 23:43:09
3686,V,99.94,570,2026-06-23 23:43:12
3687,V,24.74,640,2026-06-23 23:43:15
3688,C,64.04,760,2026-06-23 23:43:18
3689,V,42.75,270,2026-06-23 23:43:20
3690,V,56.56,280,2026-06-23 23:43:23
3691,C,60.24,320,2026-06-23 23:43:27
3692,C,18.78,660,2026-06-23 23:43:29
3693,C,55.47,260,2026-06-23 23:43:34
3694,C,10.19,240,2026-06-23 23:43:37
3695,C,11.25,760,2026-06-23 23:43:38
3696,V,69.32,260,2026-06-23 23:43:40
3697,C,50.37,350,2026-06-23 23:43:41
3698,C,13.32,460,2026-06-23 23:43:46
3699,V,23.29,400,2026-06-23 23:43:47
3700,V,90.71,520,2026-06-23 23:43:48
3701,C,79.33,940,2026-06-23 23:43:52
3702,C,53.59,970,2026-06-23 23:43:53
3703,V,14.71,720,2026-06-23 23:43:56
3704,C,88.06,550,2026-06-23 23:44:00
3705,V,17.16,240,2026-06-23 23:44:03
3706,V,84.59,180,2026-06-23 23:44:07
3707,V,89.6,650,2026-06-23 23:44:10
3708,C,19.67,930,2026-06-23 23:44:13
3709,V,32.04,850,2026-06-23 23:44:14
3710,V,85.29,80,2026-06-23 23:44:19
3711,V,50.81,220,2026-06-23 23:44:20
3712,C,33.16,820,2026-06-23 23:44:24
3713,V,82.36,450,2026-06-23 23:44:25
3714,C,41.9,380,2026-06-23 23:44:26
3715,C,53.86,310,2026-06-23 23:44:30
3716,C,47.6,70,2026-06-23 23:44:33
3717,C,11.63,450,2026-06-23 23:44:34
3718,C,34.77,90,2026-06-23 23:44:38
3719,C,58.19,980,2026-06-23 23:44:42
3720,C,83.08,340,2026-06-23 23:44:47
3721,V,80.62,1000,2026-06-23 23:44:51
3722,V,86.63,230,2026-06-23 23:44:54
3723,C,18.15,210,2026-06-23 23:44:58
3724,C,73.28,930,2026-06-23 23:45:01
3725,C,88.47,250,2026-06-23 23:45:04
3726,C,29.88,20,2026-06-23 23:45:08
3727,C,37.38,770,2026-06-23 23:45:12
3728,C,39.15,690,2026-06-23 23:45:17
3729,V,96.73,1000,2026-06-23 23:45:20
3730,C,91.96,860,2026-06-23 23:45:24
3731,C,88.54,910,2026-06-23 23:45:27
3732,C,32.03,150,2026-06-23 23:45:30
3733,C,44.71,100,2026-06-23 23:45:32
3734,C,19.16,500,2026-06-23 23:45:33
3735,V,86.82,200,2026-06-23 23:45:35
3736,V,85.74,420,2026-06-23 23:45:37
3737,V,23.45,170,2026-06-23 23:45:39
3738,C,78.58,880,2026-06-23 23:45:43
3739,V,81.47,630,2026-06-23 23:45:46
3740,V,92.57,980,2026-06-23 23:45:47
3741,V,93.42,370,2026-06-23 23:45:48
3742,C,20.14,730,2026-06-23 23:45:53
3743,C,38.12,630,2026-06-23 23:45:54
3744,V,53.47,130,2026-06-23 23:45:56
3745,V,91.64,700,2026-06-23 23:45:59
3746,V,42.76,50,2026-06-23 23:46:00
3747,V,97.1,40,2026-06-23 23:46:05
3748,V,57.96,150,2026-06-23 23:46:08
3749,V,68.33,370,2026-06-23 23:46:13
3750,C,98.77,890,2026-06-23 23:46:15
3751,V,86.14,630,2026-06-23 23:46:19
3752,V,20.59,590,2026-06-23 23:46:23
3753,C,94.8,10,2026-06-23 23:46:26
3754,V,68.06,970,2026-06-23 23:46:28
3755,C,36.88,480,2026-06-23 23:46:29
3756,V,68.91,240,2026-06-23 23:46:31
3757,V,50.82,190,2026-06-23 23:46:33
3758,V,10.39,870,2026-06-23 23:46:34
3759,V,32.49,770,2026-06-23 23:46:38
3760,V,47.78,140,2026-06-23 23:46:41
3761,C,19.76,930,2026-06-23 23:46:43
3762,V,96.83,730,2026-06-23 23:46:45
3763,C,86.07,380,2026-06-23 23:46:47
3764,C,79.61,120,2026-06-23 23:46:52
3765,V,31.45,300,2026-06-23 23:46:55
3766,C,90.97,750,2026-06-23 23:46:58
3767,C,23.71,870,2026-06-23 23:47:01
3768,C,19.38,860,2026-06-23 23:47:05
3769,V,85.9,370,2026-06-23 23:47:06
3770,C,18.72,310,2026-06-23 23:47:07
3771,V,57.31,390,2026-06-23 23:47:12
3772,V,28.44,270,2026-06-23 23:47:17
3773,V,38.48,80,2026-06-23 23:47:19
3774,C,97.69,240,2026-06-23 23:47:23
3775,C,28.52,110,2026-06-23 23:47:24
3776,V,71.08,710,2026-06-23 23:47:26
3777,V,71.05,360,2026-06-23 23:47:30
3778,C,97.38,140,2026-06-23 23:47:33
3779,C,78.74,170,2026-06-23 23:47:34
3780,V,13.15,700,2026-06-23 23:47:39
3781,V,81.58,240,2026-06-23 23:47:43
3782,V,78.92,460,2026-06-23 23:47:46
3783,V,72.4,30,2026-06-23 23:47:48
3784,V,28.36,410,2026-06-23 23:47:49
3785,V,42.48,630,2026-06-23 23:47:52
3786,C,28.28,990,2026-06-23 23:47:57
3787,V,87.12,750,2026-06-23 23:47:59
3788,V,54.74,660,2026-06-23 23:48:03
3789,V,96.59,860,2026-06-23 23:48:07
3790,V,61.86,220,2026-06-23 23:48:08
3791,V,55.57,880,2026-06-23 23:48:10
3792,V,34.41,800,2026-06-23 23:48:15
3793,V,63.47,270,2026-06-23 23:48:16
3794,C,84.19,850,2026-06-23 23:48:19
3795,C,17.51,710,2026-06-23 23:48:21
3796,C,40.35,940,2026-06-23 23:48:23
3797,C,23.81,310,2026-06-23 23:48:24
3798,C,80.46,260,2026-06-23 23:48:29
3799,V,69.83,690,2026-06-23 23:48:34
3800,C,16.64,940,2026-06-23 23:48:35
3801,C,18.51,870,2026-06-23 23:48:39
3802,C,84.88,1000,2026-06-23 23:48:43
3803,V,30.22,310,2026-06-23 23:48:45
3804,V,93.25,460,2026-06-23 23:48:46
3805,C,49.22,360,2026-06-23 23:48:49
3806,V,68.49,510,2026-06-23 23:48:52
3807,V,96.51,860,2026-06-23 23:48:53
3808,C,15.61,40,2026-06-23 23:48:58
3809,V,33.2,170,2026-06-23 23:48:59
3810,V,33.95,780,2026-06-23 23:49:02
3811,V,19.57,330,2026-06-23 23:49:06
3812,C,55.23,120,2026-06-23 23:49:08
3813,C,40.03,160,2026-06-23 23:49:10
3814,V,57.75,520,2026-06-23 23:49:14
3815,C,29.45,970,2026-06-23 23:49:16
3816,C,84.05,480,2026-06-23 23:49:19
3817,C,51.63,260,2026-06-23 23:49:23
3818,V,88.68,930,2026-06-23 23:49:25
3819,V,28.09,980,2026-06-23 23:49:30
3820,C,43.05,200,2026-06-23 23:49:33
3821,V,63.11,1000,2026-06-23 23:49:37
3822,V,90.16,710,2026-06-23 23:49:38
3823,V,26.24,590,2026-06-23 23:49:40
3824,C,27.65,300,2026-06-23 23:49:44
3825,V,43.67,760,2026-06-23 23:49:49
3826,V,93.01,730,2026-06-23 23:49:52
3827,C,14.95,670,2026-06-23 23:49:56
3828,C,18.75,850,2026-06-23 23:49:57
3829,C,63.32,570,2026-06-23 23:50:01
3830,V,46.8,180,2026-06-23 23:50:04
3831,C,10.24,350,2026-06-23 23:50:05
3832,V,93.49,780,2026-06-23 23:50:07
3833,C,44.01,580,2026-06-23 23:50:10
3834,C,93.66,640,2026-06-23 23:50:13
3835,V,22.35,970,2026-06-23 23:50:17
3836,V,69.79,10,2026-06-23 23:50:22
3837,C,85.61,610,2026-06-23 23:50:25
3838,V,11.83,620,2026-06-23 23:50:27
3839,C,22.41,430,2026-06-23 23:50:29
3840,C,97.97,770,2026-06-23 23:50:30
3841,V,78.54,500,2026-06-23 23:50:35
3842,C,39.69,220,2026-06-23 23:50:37
3843,C,50.25,700,2026-06-23 23:50:40
3844,V,32.3,150,2026-06-23 23:50:42
3845,V,65.78,110,2026-06-23 23:50:43
3846,C,93.34,950,2026-06-23 23:50:48
3847,C,50.59,640,2026-06-23 23:50:52
3848,V,21.67,460,2026-06-23 23:50:56
3849,C,44.18,190,2026-06-23 23:51:00
3850,V,16.14,130,2026-06-23 23:51:02
3851,C,63.92,820,2026-06-23 23:51:05
3852,C,16.17,690,2026-06-23 23:51:06
3853,C,93.67,490,2026-06-23 23:51:10
3854,C,68.54,290,2026-06-23 23:51:12
3855,V,30.55,680,2026-06-23 23:51:15
3856,C,90.42,910,2026-06-23 23:51:18
3857,C,10.89,650,2026-06-23 23:51:19
3858,C,51.3,800,2026-06-23 23:51:23
3859,V,26.1,340,2026-06-23 23:51:28
3860,C,47.14,290,2026-06-23 23:51:32
3861,C,97.66,620,2026-06-23 23:51:36
3862,V,25.48,690,2026-06-23 23:51:39
3863,V,96.75,10,2026-06-23 23:51:42
3864,V,35.67,950,2026-06-23 23:51:44
3865,C,57.49,420,2026-06-23 23:51:45
3866,V,28.18,390,2026-06-23 23:51:47
3867,V,36.39,130,2026-06-23 23:51:51
3868,V,77.91,710,2026-06-23 23:51:53
3869,C,36.83,1000,2026-06-23 23:51:56
3870,C,10.99,370,2026-06-23 23:52:01
3871,V,76.88,430,2026-06-23 23:52:04
3872,C,97.11,490,2026-06-23 23:52:09
3873,C,42.8,770,2026-06-23 23:52:11
